row,lat,lon,!75f19024_mesaured_rssi,!75f19024_predicted_rssi,!75f19024_path_loss_rssi,!75f19024_los_obstructed,!75f19024_fresnel_60_obstructed,!75f19024_first_fresnel_obstructed,!7369fb6a_mesaured_rssi,!7369fb6a_predicted_rssi,!7369fb6a_path_loss_rssi,!7369fb6a_los_obstructed,!7369fb6a_fresnel_60_obstructed,!7369fb6a_first_fresnel_obstructed
222,45.6480443,13.8947588,-110.0,-115.60000000000001,-100.03,False,False,True,-119.0,-112.56,-97.0,False,False,True
223,45.648016,13.8949091,-119.0,-115.61,-100.03,False,False,True,-118.0,-112.56,-97.0,False,True,True
224,45.6478323,13.8948583,-115.0,-115.61,-100.03999999999999,False,False,True,-120.0,,,,,
225,45.647605,13.8943768,-80.0,-115.60000000000001,-100.03999999999999,False,False,True,-118.0,-112.57000000000001,-97.00999999999999,False,True,True
226,45.6473406,13.8946171,-114.0,-115.62,-100.05000000000001,False,False,False,-83.0,-112.58000000000001,-97.02000000000001,False,False,False
227,45.6470623,13.8951688,-115.0,-115.63000000000001,-100.07,False,False,False,-119.0,-112.59,-97.03999999999999,False,False,False
228,45.6463703,13.8958473,,,,,,,-122.0,-112.63000000000001,-97.07,False,True,True
229,45.6451538,13.896562,-116.0,-160.14000000000001,-100.15,True,True,True,-119.0,-152.31,-97.11000000000001,True,True,True
230,45.6450396,13.8969268,-111.0,-115.72,-100.16,False,False,False,-115.0,-112.68,-97.12,False,True,True
231,45.6449786,13.8970445,-113.0,-115.73,-100.16,False,False,False,-82.0,-112.69000000000001,-97.13,False,False,False
232,45.6447906,13.8975643,-121.0,-115.74000000000001,-100.18,False,False,False,-120.0,-112.7,-97.14000000000001,False,False,False
233,45.644465,13.8978901,-121.0,-115.75,-100.19,False,False,False,-120.0,-112.71000000000001,-97.15,False,True,True
234,45.6441375,13.8982258,,,,,,,-119.0,-112.73,-97.17000000000002,False,True,True
235,45.6440121,13.8997923,,,,,,,-121.0,-152.9,-97.19,True,True,True
236,45.6445225,13.8999758,-79.0,-115.78,-100.22,False,False,True,-118.0,-112.73,-97.18,False,False,True
237,45.6445351,13.8999833,-79.0,-115.78,-100.22,False,False,True,-121.0,-112.73,-97.18,False,False,True
238,45.6445355,13.8999935,-121.0,-115.78,-100.22,False,False,True,-118.0,-112.73,-97.18,False,False,True
239,45.6445535,13.9000001,-121.0,-115.78,-100.22,False,False,True,-118.0,-112.73,-97.18,False,False,True
240,45.6445448,13.8999828,,,,,,,-128.0,-112.73,-97.18,False,False,True
241,45.6445383,13.8999978,-123.0,-115.78,-100.22,False,False,True,-121.0,-112.74000000000001,-97.18,False,False,True
242,45.6445375,13.9000001,-79.0,-115.78,-100.22,False,False,True,-122.0,-112.74000000000001,-97.18,False,False,True
243,45.6445301,13.899997,-80.0,-115.78,-100.22,False,False,True,-119.0,-112.74000000000001,-97.18,False,False,True
244,45.644529,13.900013,-80.0,-115.78,-100.22,False,False,True,-117.0,-112.74000000000001,-97.18,False,False,True
245,45.6445241,13.9000176,-119.0,-115.78,-100.22,False,False,True,-118.0,-112.74000000000001,-97.18,False,False,True
246,45.6445191,13.8999755,-79.0,-115.78,-100.22,False,False,True,-117.0,-112.74000000000001,-97.18,False,False,True
247,45.6445521,13.8997448,-123.0,-115.77000000000001,-100.21000000000001,False,False,True,-82.0,-112.73,-97.17000000000002,False,True,True
248,45.644568,13.899667,-79.0,-115.77000000000001,-100.21000000000001,False,False,True,-117.0,-112.73,-97.17000000000002,False,False,True
249,45.644533,13.8997925,-78.0,-115.77000000000001,-100.21000000000001,False,True,True,-122.0,-112.73,-97.17000000000002,False,True,True
250,45.6443385,13.9002005,-79.0,-146.49,-100.23000000000002,True,True,True,-117.0,-135.69,-97.18,True,True,True
251,45.6442988,13.9006861,-121.0,-115.79,-100.23000000000002,False,False,False,-118.0,-112.75,-97.19,False,False,True
252,45.6442153,13.9007493,-80.0,-115.79,-100.24000000000001,False,False,True,-118.0,-112.75,-97.20000000000002,False,True,True
253,45.6443316,13.9005705,-78.0,-146.5,-100.23000000000002,True,True,True,-125.0,-135.63,-97.19,True,True,True
254,45.6437745,13.8994586,-78.0,-115.80000000000001,-100.23000000000002,False,False,False,-128.0,-112.75,-97.19,False,False,False
255,45.6438635,13.8985875,-117.0,-115.78,-100.22,False,True,True,-122.0,-112.74000000000001,-97.18,False,True,True
256,45.6439413,13.8984966,-114.0,-115.78,-100.22,False,False,True,-114.0,-112.74000000000001,-97.18,False,False,True
257,45.6442565,13.8982668,-119.0,-115.77000000000001,-100.20000000000002,False,False,False,-118.0,-112.72,-97.16,False,False,False
258,45.6445511,13.897861,-79.0,-115.75,-100.19,False,False,False,-120.0,-112.71000000000001,-97.15,False,False,False
259,45.6446356,13.8972948,-117.0,-115.74000000000001,-100.18,False,True,True,-82.0,-112.7,-97.14000000000001,False,True,True
260,45.644781,13.8970281,-110.0,-115.73,-100.17000000000002,False,False,False,-120.0,-112.69000000000001,-97.13,False,True,True
261,45.6453235,13.8965263,-118.0,-115.71000000000001,-100.14000000000001,False,False,False,-120.0,-112.66000000000001,-97.11000000000001,False,False,False
262,45.645676,13.8963961,-116.0,-145.44,-100.13,True,True,True,-118.0,-134.18,-97.1,True,True,True
263,45.6468428,13.8952041,-124.0,-144.93,-100.08000000000001,True,True,True,-123.0,-133.45000000000002,-97.03999999999999,True,True,True
264,45.6470976,13.8945093,-108.0,-115.62,-100.06,False,True,True,-113.0,-112.59,-97.03,False,True,True
265,45.6473661,13.8947331,-113.0,-115.62,-100.05000000000001,False,False,True,-84.0,-112.58000000000001,-97.02000000000001,False,False,True
266,45.6475901,13.8951911,-118.0,-115.61,-100.05000000000001,False,False,True,-117.0,-112.58000000000001,-97.02000000000001,False,True,True
267,45.6478231,13.8950068,-112.0,-115.60000000000001,-100.03999999999999,False,False,True,-118.0,-112.57000000000001,-97.00999999999999,False,True,True
268,45.6478555,13.8943753,-109.0,-115.60000000000001,-100.03,False,False,True,-116.0,-112.56,-97.0,False,False,False
269,45.647743,13.8936985,,,,,,,-125.0,-112.55000000000001,-97.0,False,True,True
270,45.648058,13.8939495,-116.0,-115.59,-100.02000000000001,False,True,True,-116.0,-112.55000000000001,-96.99000000000001,False,True,True
271,45.6484415,13.8946038,-117.0,-115.59,-100.02000000000001,False,False,True,-125.0,-112.54,-96.99000000000001,False,False,False
272,45.6486848,13.8950663,-78.0,-115.58000000000001,-100.00999999999999,False,False,True,-121.0,-112.55000000000001,-96.98000000000002,False,False,True
273,45.6488656,13.8944821,-116.0,-115.57000000000001,-100.0,False,True,True,-116.0,-112.53,-96.97,False,True,True
274,45.6491521,13.8943535,-79.0,-115.56,-99.99000000000001,False,True,True,-118.0,-112.52000000000001,-96.96000000000001,False,False,True
275,45.6494758,13.8950886,-78.0,-115.56,-99.99000000000001,False,True,True,-122.0,-112.52000000000001,-96.96000000000001,False,False,False
276,45.6497105,13.8944026,-79.0,-115.55000000000001,-99.97,False,True,True,-118.0,-112.5,-96.94,False,False,False
277,45.6497841,13.8935241,-79.0,-115.53,-99.96000000000001,True,True,True,-115.0,-112.49000000000001,-96.93,False,True,True
278,45.649768,13.8921843,-79.0,-133.48000000000002,-99.94,True,True,True,-117.0,-112.47,-96.91,False,True,True
279,45.6496621,13.8907253,-80.0,-131.83,-99.92000000000002,True,True,True,-117.0,-112.46000000000001,-96.9,False,True,True
280,45.6489646,13.8883243,-79.0,-134.88,-99.91,True,True,True,-121.0,-112.46000000000001,-96.89000000000001,False,False,True
281,45.6498693,13.8845446,-79.0,-136.01000000000002,-99.83000000000001,True,True,True,-119.0,-112.41000000000001,-96.81,False,True,True
282,45.6506893,13.8836265,-79.0,-136.97,-99.78999999999999,True,True,True,-123.0,-112.36,-96.78,False,False,True
283,45.66072,13.910416,-80.0,-138.29,-99.84,True,True,True,-120.0,-112.4,-96.81,False,True,True
284,45.6845596,13.8819761,-78.0,-153.8,-98.53,True,True,True,-122.0,-141.3,-95.58000000000001,True,True,True
285,45.6931415,13.878885,,,,,,,-121.0,-141.07,-95.21000000000001,True,True,True
286,45.6982418,13.8760255,-78.0,-160.05,-97.87,True,True,True,-128.0,-151.42000000000002,-94.97,True,True,True
287,45.7023341,13.872333,-79.0,-166.42000000000002,-97.63,True,True,True,-121.0,-158.76000000000002,-94.74000000000001,True,True,True
288,45.7045061,13.8719243,,,,,,,-120.0,-167.39000000000001,-94.65,True,True,True
289,45.7053463,13.8732231,-121.0,-175.37,-97.52000000000001,True,True,True,-124.0,-168.83,-94.64000000000001,True,True,True
290,45.7067675,13.8706871,,,,,,,-126.0,-171.67000000000002,-94.53,True,True,True
291,45.7074086,13.8699933,-118.0,-180.88,-97.37,True,True,True,-121.0,-173.56,-94.5,True,True,True
292,45.7065578,13.8664011,,,,,,,-125.0,-159.73000000000002,-94.46000000000001,True,True,True
293,45.7064063,13.865346,-118.0,-167.73000000000002,-97.32,True,True,True,-118.0,-158.33,-94.45000000000002,True,True,True
294,45.7070481,13.8632116,,,,,,,-118.0,-165.76000000000002,-94.38,True,True,True
295,45.7080923,13.8622385,-119.0,-174.42000000000002,-97.18,True,True,True,-119.0,-166.55,-94.32,True,True,True
296,45.7088143,13.8601578,,,,,,,-118.0,-168.32,-94.25,True,True,True
297,45.709723,13.8555846,-120.0,-177.79,-96.97,True,True,True,-118.0,-170.27,-94.13,True,True,True
298,45.7124933,13.850352,,,,,,,-118.0,-174.0,-93.91,True,True,True
299,45.7134553,13.8481261,-115.0,-143.28,-96.64000000000001,True,True,True,-116.0,-125.34,-93.82,True,True,True
300,45.715329,13.8495278,-116.0,-140.91,-96.57,True,True,True,-117.0,-123.16000000000001,-93.75999999999999,True,True,True
301,45.7153901,13.8494105,-78.0,-141.11,-96.57,True,True,True,-121.0,-123.13000000000001,-93.75999999999999,True,True,True
302,45.7153961,13.8492816,-118.0,-138.82,-96.57,True,True,True,-123.0,-109.34,-93.75,False,True,True
303,45.7164058,13.8514741,-79.0,-112.12,-96.56,False,False,False,-122.0,-109.33000000000001,-93.75,False,False,False
304,45.7171991,13.8526825,,,,,,,-125.0,-160.39000000000001,-93.74000000000001,True,True,True
305,45.718639,13.8542583,,,,,,,-125.0,-109.28,-93.71000000000001,False,False,True
306,45.7202198,13.854401,-79.0,-112.0,-96.44,False,True,True,-111.0,-109.22,-93.64000000000001,False,True,True
307,45.7207906,13.8539073,-107.0,-111.97,-96.41,False,True,True,-115.0,-109.18,-93.6,False,True,True
308,45.7208485,13.8538243,-78.0,-111.95,-96.4,False,True,True,-113.0,-109.18,-93.6,False,False,True
309,45.7234191,13.8257546,,,,,,,-125.0,-170.16,-92.91,True,True,True
310,45.7333996,13.8218108,-79.0,-110.56,-94.98000000000002,False,False,True,-121.0,-107.92,-92.30000000000001,False,True,True
311,45.7334271,13.8231433,-111.0,-110.59,-95.00999999999999,False,False,True,-117.0,-107.94000000000001,-92.33000000000001,False,False,True
312,45.7332338,13.8241256,-78.0,-110.62,-95.03999999999999,False,True,True,-118.0,-107.96000000000001,-92.36000000000001,False,True,True
313,45.7338073,13.8233143,-78.0,-162.73000000000002,-94.99000000000001,True,True,True,-122.0,-155.4,-92.31,True,True,True
314,45.7346856,13.8221563,-79.0,-110.47,-94.91,False,True,True,-116.0,-107.84,-92.24000000000001,False,True,True
315,45.7357256,13.8212143,-114.0,-110.39,-94.82,False,True,True,-118.0,-107.76,-92.16,False,True,True
316,45.7371611,13.8210388,-79.0,-110.30000000000001,-94.73000000000002,False,True,True,-119.0,-107.67,-92.08000000000001,False,False,True
317,45.7433071,13.8325133,-79.0,-111.33000000000001,-94.66,False,True,True,-118.0,-107.60000000000001,-92.00999999999999,False,True,True
318,45.7445641,13.8341771,-78.0,-157.07,-94.63,True,True,True,-119.0,-149.66,-91.98000000000002,True,True,True
319,45.7543343,13.8339975,-115.0,-157.98000000000002,-94.05000000000001,True,True,True,-119.0,-150.48000000000002,-91.44,True,True,True
320,45.754987,13.833303,,,,,,,-120.0,-155.17000000000002,-91.39000000000001,True,True,True
321,45.7557048,13.8326888,-115.0,-109.51,-93.92000000000002,False,True,True,-111.0,-106.95,-91.33000000000001,False,True,True
322,45.7563386,13.8316236,-106.0,-109.44000000000001,-93.84,False,True,True,-100.0,-106.89,-91.25999999999999,False,True,True
323,45.7583678,13.8289673,-80.0,-129.31,-93.63,True,True,True,-120.0,-106.69000000000001,-91.07,False,True,True
324,45.7586231,13.826034,-79.0,-109.35000000000001,-93.50999999999999,False,True,True,-121.0,-106.60000000000001,-90.96000000000001,False,True,True
325,45.765114,13.810089,-79.0,-124.24000000000001,-92.49000000000001,True,True,True,-124.0,-105.73,-90.07,False,True,True
326,45.7651139,13.810089,,,,,,,-119.0,-105.73,-90.07,False,True,True
327,45.765208,13.8081475,-78.0,-156.82,-92.42000000000002,True,True,True,-118.0,,,,,
328,45.7677406,13.8048728,-79.0,-108.33000000000001,-92.1,False,True,True,-109.0,-105.39,-89.72,False,True,True
329,45.7684021,13.8036,-79.0,-143.19,-92.0,True,True,True,-119.0,-132.14000000000001,-89.63,True,True,True
330,45.768402,13.8036,,,,,,,-115.0,-132.14000000000001,-89.63,True,True,True
331,45.7696479,13.8033196,,,,,,,-116.0,-105.2,-89.53,False,True,True
332,45.7708026,13.8022818,-78.0,-109.02000000000001,-91.75,False,True,True,-114.0,-105.08000000000001,-89.41,False,True,True
333,45.7710515,13.80146,-78.0,-126.13000000000001,-91.70000000000002,True,True,True,-115.0,-105.05000000000001,-89.37,False,True,True
334,45.7736575,13.799651,-78.0,-148.4,-91.4,True,True,True,-118.0,-139.1,-89.11000000000001,True,True,True
335,45.7736575,13.799651,,,,,,,-113.0,-139.1,-89.11000000000001,True,True,True
336,45.7752481,13.7989028,,,,,,,-111.0,-104.65,-88.96000000000001,False,True,True
337,45.7761186,13.7979995,-116.0,-107.18,-91.12,False,True,True,-108.0,-104.57000000000001,-88.86000000000001,False,True,True
338,45.7765405,13.7977508,-80.0,-107.02000000000001,-91.07,False,True,True,-114.0,-104.52000000000001,-88.82,False,True,True
339,45.7765404,13.7977508,,,,,,,-114.0,-104.52000000000001,-88.82,False,True,True
340,45.776814,13.797337,-114.0,-106.79,-91.03,False,True,True,-104.0,-104.48,-88.78999999999999,False,True,True
341,45.7771006,13.7969036,-107.0,-106.78,-90.98000000000002,False,False,True,-97.0,-104.46000000000001,-88.75,False,False,True
342,45.7771006,13.7969035,-104.0,-106.78,-90.98000000000002,False,False,True,-96.0,-104.46000000000001,-88.75,False,False,True
343,45.7774635,13.796645,-79.0,-107.80000000000001,-90.94,False,True,True,-101.0,-104.41000000000001,-88.71000000000001,False,True,True
344,45.7779261,13.7967771,-78.0,-107.69000000000001,-90.9,False,True,True,-102.0,-104.38000000000001,-88.68,False,True,True
345,45.7784005,13.7970176,-106.0,-107.76,-90.87,False,False,True,-102.0,-104.34,-88.65,False,False,False
346,45.7789066,13.7967118,-111.0,-106.46000000000001,-90.81,False,True,True,-110.0,-104.29,-88.6,False,True,True
347,45.779365,13.7960396,-79.0,-106.39,-90.74000000000001,False,True,True,-111.0,-104.25,-88.53999999999999,False,True,True
348,45.7799633,13.795049,,,,,,,-120.0,-104.16000000000001,-88.45000000000002,False,True,True
349,45.7808405,13.7924636,-79.0,-106.11,-90.44,False,True,True,-96.0,-103.99000000000001,-88.28,False,True,True
350,45.7816928,13.7915788,-113.0,-106.09,-90.32,False,True,True,-101.0,-103.9,-88.18,False,False,False
351,45.7824053,13.789899,,,,,,,-114.0,-103.77000000000001,-88.05000000000001,False,True,True
352,45.7829725,13.7864975,-78.0,-105.62,-89.96000000000001,False,True,True,-114.0,-103.59,-87.88,False,True,True
353,45.7838236,13.7852206,-118.0,-126.99000000000001,-89.81,True,True,True,,,,,,
354,45.7842658,13.7835016,-79.0,-106.25,-89.69,False,True,True,-106.0,-103.39,-87.65,False,True,True
355,45.7848546,13.7821263,-79.0,-106.12,-89.56,False,True,True,-110.0,-103.28,-87.53999999999999,False,True,True
356,45.7858501,13.7811803,-79.0,-105.08000000000001,-89.41,False,True,True,-113.0,-103.14,-87.41,False,True,True
357,45.7889683,13.7757868,-79.0,-104.46000000000001,-88.78999999999999,False,True,True,-111.0,-102.63000000000001,-86.9,False,True,True
358,45.790033,13.7745573,,,,,,,-118.0,-102.47,-86.74000000000001,False,False,True
359,45.7911816,13.7732808,,,,,,,-117.0,-102.30000000000001,-86.57,False,False,True
360,45.7920938,13.7715913,-78.0,-119.52000000000001,-88.19,True,True,True,-97.0,-102.13000000000001,-86.4,False,True,True
361,45.7932833,13.7699271,,,,,,,-113.0,-101.93,-86.20000000000002,False,True,True
362,45.7945228,13.7688315,,,,,,,-118.0,-101.74000000000001,-86.02000000000001,False,True,True
363,45.7958061,13.7678598,-79.0,-133.24,-87.49000000000001,True,True,True,-102.0,-101.54,-85.83000000000001,False,True,True
364,45.7970963,13.7671481,-79.0,-138.24,-87.25999999999999,True,True,True,-115.0,-121.77000000000001,-85.64000000000001,True,True,True
365,45.7998336,13.7657803,-78.0,-143.59,-86.77000000000001,True,True,True,-113.0,-131.79,-85.25,True,True,True
366,45.801077,13.7650241,-78.0,-105.67,-86.52000000000001,False,True,True,-89.0,-100.84,-85.05000000000001,False,True,True
367,45.8015336,13.76487,-113.0,-106.54,-86.44,True,True,True,-96.0,-100.76,-84.99000000000001,False,True,True
368,45.8016565,13.7648373,-79.0,-106.46000000000001,-86.42000000000002,True,True,True,-96.0,-100.76,-84.97,False,True,True
369,45.8023275,13.7646338,-78.0,-106.23,-86.30000000000001,True,True,True,-97.0,,,,,
370,45.8028821,13.7646658,-78.0,-115.88000000000001,-86.20000000000002,True,True,True,-100.0,-100.59,-84.80000000000001,False,True,True
371,45.8036558,13.7646841,-78.0,-107.23,-86.07,True,True,True,-93.0,-100.49000000000001,-84.70000000000002,False,True,True
372,45.8041201,13.7640331,-111.0,-116.38000000000001,-85.95000000000002,True,True,True,-96.0,-100.38000000000001,-84.61000000000001,False,True,True
373,45.80441,13.7627948,-79.0,-129.58,-85.83000000000001,True,True,True,-106.0,-111.04,-84.50999999999999,True,True,True
374,45.8044783,13.7623251,-79.0,-132.15,-85.78,True,True,True,-104.0,-117.75,-84.47,True,True,True
375,45.8085821,13.7588578,-79.0,-119.0,-84.78,True,True,True,-107.0,-99.51,-83.71000000000001,False,True,True
376,45.8101681,13.7553953,-78.0,-128.29000000000002,-84.22,True,True,True,-103.0,-99.05000000000001,-83.28,False,True,True
377,45.8111313,13.7539018,-78.0,-133.81,-83.9,True,True,True,-106.0,-109.33000000000001,-83.05000000000001,False,True,True
378,45.8136018,13.7518858,-116.0,-138.02,-83.18,True,True,True,-117.0,-119.97,-82.52000000000001,True,True,True
379,45.8170655,13.7488436,-123.0,-134.5,-82.03,True,True,True,-121.0,-122.9,-81.70000000000002,True,True,True
380,45.817752,13.7489548,-77.0,-126.4,-81.84,True,True,True,-106.0,-97.45,-81.57,False,True,True
381,45.8191375,13.7489363,,,,,,,-108.0,-97.19000000000001,-81.28999999999999,False,True,True
382,45.8199493,13.7476885,-78.0,-110.61,-81.07,True,True,True,-89.0,-96.93,-81.05000000000001,False,True,True
383,45.8201046,13.7473051,-80.0,-109.11,-80.99000000000001,True,True,True,-85.0,-96.89,-80.99000000000001,False,False,True
384,45.8201046,13.7473051,-104.0,-109.11,-80.99000000000001,True,True,True,-96.0,,,,,
385,45.8202198,13.7470745,-79.0,-109.99000000000001,-80.93,True,True,True,-93.0,-96.84,-80.95000000000002,False,True,True
386,45.8203386,13.7468405,,,,,,,-105.0,-96.78,-80.91,False,True,True
387,45.820557,13.7465373,-123.0,-111.17,-80.77000000000001,True,True,True,,,,,,
388,45.820557,13.7465373,,,,,,,-97.0,-96.73,-80.84,False,True,True
389,45.8205406,13.7464073,-79.0,-110.17,-80.77000000000001,True,True,True,-100.0,-96.74000000000001,-80.84,False,False,True
390,45.8206315,13.7463833,-110.0,-108.12,-80.73000000000002,True,True,True,-101.0,-96.68,-80.82,False,False,False
391,45.820793,13.7464118,-80.0,-111.53,-80.68,True,True,True,-90.0,-96.67,-80.78,False,True,True
392,45.8208978,13.7464738,,,,,,,-102.0,-96.66000000000001,-80.75999999999999,False,False,True
393,45.8215735,13.7466526,-107.0,-114.2,-80.44,True,True,True,-101.0,-96.51,-80.63,False,True,True
394,45.82244,13.7465401,,,,,,,-93.0,-96.30000000000001,-80.43,False,True,True
395,45.8236271,13.7458125,-79.0,-115.41000000000001,-79.62,True,True,True,-95.0,-95.98,-80.1,False,True,True
396,45.825079,13.7451465,-79.0,-120.18,-78.98000000000002,True,True,True,-105.0,-99.85000000000001,-79.71000000000001,False,True,True
397,45.8264436,13.7446806,,,,,,,-122.0,-99.23,-79.33000000000001,False,True,True
398,45.8277686,13.7443881,,,,,,,-114.0,-97.22,-78.96000000000001,False,True,True
399,45.8290571,13.7438581,-79.0,-119.03,-77.03999999999999,True,True,True,-105.0,-94.48,-78.57,False,True,True
400,45.8314425,13.7416708,-78.0,-113.49000000000001,-75.37,True,True,True,-88.0,-93.56,-77.67000000000002,False,False,True
401,45.8330271,13.7401738,-79.0,-109.34,-74.03999999999999,True,True,True,-80.0,-92.98,-77.00999999999999,False,False,True
402,45.8346263,13.7383448,-95.0,-97.12,-72.41,True,True,True,-85.0,-92.18,-76.25999999999999,False,False,False
403,45.836341,13.738635,-92.0,-98.69000000000001,-70.85,True,True,True,-80.0,-91.64,-75.65,False,False,True
404,45.8380378,13.7377038,-75.0,-84.95,-68.56,False,False,True,-81.0,-90.83000000000001,-74.84,False,False,True
405,45.839634,13.7359858,-78.0,-85.05000000000001,-65.24000000000001,False,False,False,-76.0,-89.76,-73.87,False,False,False
406,45.8408466,13.7342408,-66.0,-79.52000000000001,-61.64,False,False,False,-80.0,-88.86,-72.99000000000001,False,False,False
407,45.8417995,13.7330586,-64.0,-72.91000000000001,-58.78,False,False,False,-99.0,-105.81,-72.28,False,False,False
408,45.8429363,13.7325975,-55.0,-69.51,-55.39999999999999,False,False,False,-84.0,-87.42,-71.5,True,True,True
409,45.8447313,13.7301445,-61.0,-82.95,-62.81,False,False,True,-81.0,-85.59,-69.81,False,False,False
410,45.8470863,13.7278083,,,,,,,-103.0,-83.10000000000001,-67.25,True,True,True
411,45.8493058,13.724342,,,,,,,-72.0,-79.94000000000001,-64.4,True,True,True
412,45.8526656,13.7188428,-79.0,-92.72,-75.95000000000002,False,False,True,-87.0,-80.09,-64.28,True,True,True
413,45.8552196,13.7193925,-82.0,-92.83000000000001,-76.84,False,False,False,-83.0,-78.72,-62.96999999999999,True,True,True
414,45.8572298,13.7195003,-93.0,-121.92,-77.64000000000001,True,True,True,-79.0,-81.25,-63.89000000000001,True,True,True
415,45.8574255,13.720027,-99.0,-137.63,-77.61000000000001,True,True,True,-96.0,-103.65,-63.52,True,True,True
416,45.856564,13.7208161,-99.0,-133.61,-77.07,True,True,True,-87.0,-80.49000000000001,-61.809999999999995,True,True,True
417,45.855895,13.7220351,-78.0,-142.56,-76.49000000000001,True,True,True,-90.0,-74.72,-59.269999999999996,True,True,True
418,45.8558838,13.723371,-78.0,-162.11,-76.19,True,True,True,-92.0,-112.98,-56.50999999999999,True,True,True
419,45.8555581,13.7236355,-104.0,-165.07,-75.96000000000001,True,True,True,-82.0,-104.43,-55.2,True,True,True
420,45.8542836,13.7238591,-101.0,-153.73000000000002,-75.22,True,True,True,,,,,,
421,45.8539615,13.7244763,-78.0,-155.55,-74.87,True,True,True,,,,,,
422,45.8536266,13.7253101,-65.0,-90.35000000000001,-74.45000000000002,False,False,False,-126.0,-103.84,-51.459999999999994,True,True,True
423,45.8533405,13.7271416,-63.0,-89.65,-73.78,False,False,False,-81.0,-91.02000000000001,-53.34,True,True,True
424,45.8530986,13.7285005,-69.0,-89.21000000000001,-73.27000000000001,False,False,False,-72.0,-103.96000000000001,-56.78,True,True,True
425,45.8529228,13.7293271,-63.0,-88.89,-72.95000000000002,False,False,False,-71.0,-91.02000000000001,-58.61,False,True,True
426,45.853003,13.7292091,-68.0,-88.87,-73.03999999999999,False,False,False,-74.0,-101.03,-58.25999999999999,True,True,True
427,45.8530893,13.729165,-68.0,-88.87,-73.12,False,False,False,-74.0,-101.93,-58.00999999999999,True,True,True
428,45.8532986,13.7289348,-71.0,-89.09,-73.34,False,False,False,-76.0,-96.11,-57.14,True,True,True
429,45.8535285,13.7287053,-78.0,-89.51,-73.56,False,False,False,-81.0,-71.7,-56.129999999999995,True,True,True
430,45.853768,13.7284493,-73.0,-89.7,-73.78999999999999,False,False,False,-82.0,-87.64,-54.92999999999999,True,True,True
431,45.8539911,13.7286693,-79.0,-89.75,-73.91,False,True,True,-80.0,-102.35000000000001,-55.08,True,True,True
432,45.8541695,13.729072,-75.0,-89.83000000000001,-73.97,False,False,False,-77.0,-70.78,-55.980000000000004,True,True,True
433,45.854473,13.7287643,-79.0,-90.22,-74.24000000000001,False,False,False,-82.0,-75.10000000000001,-54.769999999999996,True,True,True
434,45.8546033,13.7281933,-77.0,-90.35000000000001,-74.43,False,False,False,-75.0,-70.14,-52.58,False,True,True
435,45.8547391,13.7276938,-78.0,-90.48,-74.62,False,False,False,-81.0,-63.54,-50.11,True,True,True
436,45.8547353,13.7271546,-74.0,-90.59,-74.72,False,False,False,-56.0,-57.53,-46.379999999999995,True,True,True
437,45.854754,13.7265306,-76.0,-90.68,-74.86000000000001,False,False,False,-45.0,24.990000000000002,-37.959999999999994,False,True,True
438,45.8547618,13.7263981,-74.0,-90.85000000000001,-74.89000000000001,False,False,False,-45.0,24.990000000000002,-34.29,False,False,False
439,45.8547938,13.7263441,-72.0,-90.84,-74.93,False,False,False,-52.0,24.990000000000002,-32.73,False,False,False
440,45.8547045,13.7267131,-68.0,-90.71000000000001,-74.78999999999999,False,False,False,,,,,,
441,45.8547485,13.7272351,-73.0,-90.60000000000001,-74.71000000000001,False,False,False,,,,,,
