row,lat,lon,!75f19024_mesaured_rssi,!75f19024_predicted_rssi,!75f19024_path_loss_rssi,!75f19024_los_obstructed,!75f19024_fresnel_60_obstructed,!75f19024_first_fresnel_obstructed,!7369fb6a_mesaured_rssi,!7369fb6a_predicted_rssi,!7369fb6a_path_loss_rssi,!7369fb6a_los_obstructed,!7369fb6a_fresnel_60_obstructed,!7369fb6a_first_fresnel_obstructed
76,45.8175656,13.8445545,-79.0,-135.95000000000002,-81.16,True,True,True,-124.0,-115.41000000000001,-82.61000000000001,True,True,True
77,45.8173866,13.8451473,-79.0,-137.62,-81.21000000000001,True,True,True,-121.0,-130.22,-82.65,True,True,True
78,45.7939918,13.8371706,-79.0,-125.60000000000001,-81.78,True,True,True,-120.0,-99.17,-83.33000000000001,False,True,True
79,45.7932353,13.8368983,-79.0,-132.75,-81.81,True,True,True,-122.0,-123.41000000000001,-83.36000000000001,True,True,True
80,45.7932751,13.8368636,-79.0,-132.85,-81.81,True,True,True,-123.0,-125.48,-83.36000000000001,True,True,True
81,45.7932876,13.8368645,-79.0,-132.85,-81.81,True,True,True,-122.0,-125.48,-83.36000000000001,True,True,True
82,45.7932738,13.836879,-79.0,-132.88,-81.81,True,True,True,-119.0,-124.2,-83.36000000000001,True,True,True
83,45.7851398,13.8341775,,,,,,,-125.0,-139.95000000000002,-83.69,True,True,True
84,45.7797166,13.8326066,-80.0,-134.56,-82.41,True,True,True,-115.0,-128.91,-83.94,True,True,True
85,45.7753215,13.8278135,,,,,,,-119.0,-99.85000000000001,-84.02000000000001,False,True,True
86,45.7740416,13.827105,-80.0,-147.04,-82.53,True,True,True,-121.0,-144.37,-84.07,True,True,True
87,45.7737425,13.8268395,-80.0,-135.45000000000002,-82.53999999999999,True,True,True,-126.0,-123.54,-84.08000000000001,True,True,True
88,45.7737375,13.8268578,-79.0,-135.33,-82.53999999999999,True,True,True,-123.0,-123.53,-84.08000000000001,True,True,True
89,45.7728721,13.8266073,,,,,,,-122.0,-147.13,-84.12,True,True,True
90,45.77129,13.8263716,-79.0,-137.53,-82.68,True,True,True,-119.0,-128.1,-84.21000000000001,True,True,True
91,45.768847,13.8279676,-79.0,-136.11,-82.91,True,True,True,-116.0,-128.46,-84.41,True,True,True
